key;Author;Title;Year;Abstract;Keywords;Author_Keywords
2XBEESYC;"Lu, M.; Hu, Z.";Digital Twin-Enhanced Programming Education: An Empirical Study on Learning Engagement and Skill Acquisition;2025;As an introductory core course in computer science and related fields, “Fundamentals of Programming” has always faced many challenges in stimulating students’ interest in learning and cultivating their practical coding abilities. The traditional teaching model often fails to effectively connect theoretical knowledge with practical applications, resulting in a low retention rate of students’ learning and a weak ability to solve practical problems. Digital twin (DT) technology offers a novel approach to addressing these challenges by creating dynamic, virtual replicas of physical systems with real-time, interactive capabilities. This study explores DT integration in programming teaching and its impact on learning engagement (behavioral, cognitive, emotional) and skill acquisition (syntax, algorithm design, debugging). A quasi-experimental design was employed to study 135 first-year undergraduate students, divided into an experimental group (n = 90) using a DT-based learning environment and a control group (n = 45) receiving traditional instruction. Quantitative data analysis was conducted on participation surveys, planning evaluations, and qualitative feedback. The results showed that, compared with the control group, the DT group exhibited a higher level of sustained participation (p < 0.01) and achieved better results in actual coding tasks (p < 0.05). Students with limited coding experience showed the most significant progress in algorithmic thinking. The findings highlight that digital twin technology significantly enhances engagement and skill acquisition in introductory programming, particularly benefiting novice learners through immersive, theory-aligned experiences. This study establishes a new paradigm for introductory programming education by addressing two critical gaps in digital twin applications: (1) differential effects on students with varying prior knowledge (engagement/skill acquisition) and (2) pedagogical mechanisms in conceptual visualization and authentic context creation. © 2025 by the authors.;"Codes (symbols); Computer aided instruction; Computer systems programming; Control groups; Core course; Curricula; digital twin; Digital twin; E-learning; Education computing; educational technology; Educational technology; Empirical studies; Engineering education; Immersive; immersive education; Immersive education; Introductory programming; learning engagement; Learning engagement; Learning systems; Mergers and acquisitions; programming education; Programming education; Real time systems; skill acquisition; Skills acquisition; Students; Students' interests; Teaching";
3FI8CZ85;"Machado, G.S.; Salgado, T.R.M.; Ayres, F.A.C.; Bessa, I.V.; Medeiros, R.L.P.; Lucena, V.F.";Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronics Area;2025;In recent years, the educational field has evolved rapidly owing to the integration of several technologies, especially experiments in remote laboratories in the engineering area. Therefore, this article addresses the development of an innovation system for automatically correcting experiments in remote laboratories in mechatronics using digital twins, convolutional neural networks (CNNs), and generative artificial intelligence technologies. This system was designed to overcome the limitations of physical laboratories and teacher’s availability and assist in learning, enabling automatic acquisitions at any time. The digital twin captures data from the teacher’s and student’s experiments, allowing accurate comparisons to identify successes and errors. The application of CNNs serves to validate the results of the experiments through image analysis, whereas generative AI helps to identify patterns. The system was evaluated in a didactic plant, effectively correcting experiments with digital inputs and outputs. In addition, it provides students with detailed feedback on their performance, including specific errors and suggestions for improvement. With a three-layer architecture, i.e., experiments, didactics, and management, the system efficiently processes data from teachers and students, contributing to correcting experiments and optimizing teaching in remote environments. © 2025 by the authors.;"automatic correction; Automatic corrections; Convolutional neural network; Convolutional neural networks; convolutional neural networks (CNNs); digital twins; Distant learning; Distant learning experiment; distant learning experiments; Educational technology; Engineering education; Error correction; Generative adversarial networks; Generative artificial intelligence; generative artificial intelligence (AI); Learning Activity; mechatronic laboratories; Mechatronics laboratory; Multilayer neural networks; remote laboratories; Remote laboratories; Students; Teachers'; Teaching";
3ZV8INI7;"Morris, J.; Wagner, J.R.";Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduates;2023;Extended, project-based activities are critical for preparing undergraduate students for roles in modern industry yet are often difficult to provide through traditional curricula. This practice paper describes the objectives and functions of a student-centric research endeavor within the Clemson University Creative Inquiry framework that provides guided instruction and extracurricular experiences on product lifecycle management (PLM). The course objective is to develop a digital twin for a scaled, tracked, robotic vehicle while introducing participants to PLM topics and tools. Due to its breadth, this project incorporates activities such as collaborative design and project management, while providing hands on experiences with computer aided (CAx) tools, organizational documentation, and additive manufacturing. Relatedly, students are empowered to explore PLM topics of individual interest, gaining insight into the digitalization of STEM fields. Observed challenges include participant turnover and maintaining the relevancy of the project through strategic updates. The course showcases the value of extracurricular projects in preparing undergraduate students for successful roles in industry. © American Society for Engineering Education, 2023.;"Clemson University; Collaborative design; Collaborative programs; Course objectives; Course teachings; Creatives; Engineering education; Life cycle; Product life cycle management; Project management; Project-based; Robotic vehicles; Students; Undergraduate students";
6SLCII6M;"Mourtzis, D.; Panopoulos, N.; Angelopoulos, J.";A hybrid teaching factory model towards personalized education 4.0;2022;"Hybrid classrooms have become more and more common during the pandemic. Digital technologies have accelerated the transition into the university of the future. Digital Twins technology, one of the trending technologies related to Industry 4.0, helps faculty to create simulation models based on course requirements. Universities are still facing the challenging issue to offer high quality learning opportunities without risking participants’ health. Towards that end, the current study presents a Hybrid Model under the Teaching Factory framework concept that has been successfully implemented and validated. In four hybrid case studies, Engineering students guided remotely laboratory personnel towards a successful manufacture and assembly of a customized projects assignments as well as completed training webinars in the field of Maintenance and Computer Aided Manufacturing (CAM). The results show that pedagogical dimensions were extended. Besides technology, innovative pedagogy, and learning environments, this study added two constructs: sustained support and cyber safety. Collaboration is required at different levels; meanwhile, cyber safety is highlighted to ensure healthy digital learning environments. © 2022 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.";"Computer aided instruction; Course requirements; Cyber-safety; Digital technologies; Education computing; Engineering education; High quality; Hybrid teaching; Manufacture; Model-based OPC; Personalized perception; Personalized Perception; Personnel training; Phygital education; Quality learning; Safety engineering; Simulation model";
Z3CB6MW8;"Nikolaev, S.; Gusev, M.; Padalitsa, D.; Mozhenkov, E.; Mishin, S.; Uzhinsky, I.";Implementation of “digital twin” concept for modern project-based engineering education;2018;"The main focus of this work is simulation-driven product development methodology for MSc students’ education. The educational process is built around real product development process; small Unmanned Aerial Vehicle is used as a case-study. The bunch of simulation and optimization tools (NX CAD, Simcenter 3D, LMS System Synthesis, LMS Amesim, ANSYS, STAR-CCM) is used in the educational process for creating so-called “digital twin” of a real product and to achieve the continuity and transparency of the development process. Product Lifecycle Management (PLM) system is used to manage requirements, changes and integrate all simulation results. The global trend in engineering education is in the transition from the training of narrowly specialized engineers for high-tech industries. In the new reality, the industry needs specialists with broad knowledge and system thinking, which are able to solve problems that require cross-disciplinary expertise. These specialists should be able to use the most advanced methods and tools of numerical simulation, optimization, product lifecycle management, configuration management, advanced manufacturing techniques. The aim is to enhance the classical methodology for systems engineering with a digital environment in order to develop an MSc level courses teaching latest practices for innovative product design based on real case problems. A modeling of the system to be developed enables the comprehensive analysis and its quantitative assessment. Such approach demonstrates both a thorough investigation of a problem and quantitative estimation of the system’s efficiency. © IFIP International Federation for Information Processing 2018.";"Antennas; Computer aided design; Curricula; E-learning; Engineering education; Innovative product design; Learning by doing; Learning-by-doing; Life cycle; Numerical methods; Personnel training; Problem solving; Product design; Product development; Product development process; Product life cycle management; Product lifecycle management systems; Project-based; Project-based education; Simulation and optimization; Simulation-driven product development; Small unmanned aerial vehicles";
4TBGS9I4;"Ning, Guangli; Luo, Haidan; Yin, Wei; Zhang, Yin";Exploration of the Application and Practice of Digital Twin Technology in Teaching Driven by Smart City Construction.;2024;Traditional engineering education cannot effectively respond to the demand for talents in the construction of smart cities. The application of digital twin technology in education is mostly based on case studies and lacks empirical tests. This study takes the practical teaching of a project-based course on smart city parks as an example to explore the action intention of graduate students to use digital twin technology consistently, and to provide a theoretical basis and teaching practice guidance to promote the rational application of digital twin technology in engineering education. This study set up a quasi-experimental design through the digital twin learning system, grouping 24 graduate students with 4 faculty members. The experimental group is digital twin-assisted practical teaching, and the control group is traditional teaching method, the experimental cycle is 12 weeks, and the total lesson time is 24 h. Secondly, combined with UTAUT2 model and TTF theory, the variable factor hypothesis was adopted as the scale design means, and the experimental validity was improved through questionnaire data analysis. Meanwhile, the influencing factors in the use of digital twin platform were recorded in detail through the process of data collection, data processing and modeling, as well as the application practice of digital twin platform. Finally, the results of the comprehensive survey data show that the graduate students in the experimental group are significantly better than the control group in terms of self-confidence, skill enhancement, learning outcomes, and learning experience. All these results provide information for course teaching practice, training professional teaching teams, optimizing innovative teaching paths, and promoting the cultivation and delivery of smart city technology talents. © 2024 by the authors.;"curriculum; Digital learning; digital twin technology; education; Educational technology; engineering education; exploration; project-based curriculum practice; Smart cities; smart city; Smart parking systems; student; talent cultivation; teaching";
GWDAFMH7;"Norambuena, Nicolás; Ortega, Julio; Rivera, Felipe Muñoz-La; Covarrubias, Mario; Rivera, José Luis Valín; Ramírez, Emanuel; Ketterer, Cristóbal Ignacio Galleguillos";Integrating Digital Twins of Engineering Labs into Multi-User Virtual Reality Environments.;2025;This study presents a multi-user virtual reality (VR) tool designed to enhance hands-on learning in engineering education through real-time sensorized digital twins. The motivation stems from the limitations of traditional laboratory settings, such as time constraints and restricted access to physical equipment, which can hinder practical learning. The developed environment allows multiple students, wearing VR headsets, to interact simultaneously with a real-time synchronized virtual model of an engine, replicating its physical counterpart at the Mechanical Engineering Laboratory of the Pontificia Universidad Católica de Valparaíso, Chile. This novel integration of VR and digital twin technology offers students a unique opportunity to observe engine behavior in operation within a safe, controlled virtual space. By bridging theoretical knowledge with practical experience, this approach deepens understanding of complex mechanical concepts while fostering the development of key technical skills. Additionally, the use of real-time data visualization and digital twins provides a safer, more interactive, and efficient alternative to traditional laboratory practices, overcoming constraints like time limitations and equipment availability. This innovative method introduces students to Industry 4.0 principles, encouraging data-driven analysis and informed decision making. © 2025 by the authors.;"Behavioral research; combustion-less engine; Digital twin; digital twins; education; engineering and life sciences; engineering education; Engineering laboratories; Hands-on learning; Industry 4.0; IoT; Learning in engineering; Multiusers; Real time sensing; Real- time; real-time sensing; Research and development in the physical; Shared virtual environments; Students; Testing Laboratories; Time constraints; Virtual environments; virtual reality; Virtual reality tools; Virtual-reality environment";
TBVDXJH6;"Ortiz, Jessica S.; Quishpe, Evelin K.; Sailema, Grace X.; Guamán, Nathaly S.";Digital Twin-Based Active Learning for Industrial Process Control and Supervision in Industry 4.0.;2025;The integration of Digital Twin technology into active learning environments has been established as an innovative strategy to optimize engineering education. This study focuses on the development and evaluation of a learning tool based on Digital Twin technology, enabling interaction and communication between a physical teaching module and a virtualized environment representing the industrial cocoa production process. The system was operated by students using an S7-1200 PLC and an HMI interface developed in WinCC, facilitating real-time process monitoring and control via IoT. To assess its impact, an experimental design was implemented, comparing a pre-test using conventional teaching modules with a post-test incorporating Digital Twin technology. The results indicate a significant improvement in students’ accuracy and efficiency, with a 38% reduction in task execution time. This improvement is attributed to the system’s immersive and interactive capabilities, which allow for the simulation of actuator and sensor behavior under real-world conditions. These findings highlight the potential of Digital Twins not only as educational tools but also as valuable assets for industrial process optimization in the cocoa sector, aligning with Industry 4.0 principles. © 2025 by the authors.;"active learning; Active learning environment; and Controlling Industrial Process Variables; and Logistics Consulting Services; article; Digital Twin; Displaying; educational tool; Engineering education; experimental design; Industrial process control; Industrial Process Furnace and Oven Manufacturing; Industry 4.0; Innovative strategies; Instruments and Related Products Manufacturing for Measuring; learning; learning environment; Learning tool; Manufacturing processes; Physical Distribution; Process; process control; Process control systems; process monitoring; process optimization; Process supervision; Production process; Real-time control; Real-time process control; sensor; simulation; Students; Teaching module; Virtualization; virtualized environment";
M2FXTDEG;"Ortiz, J.S.; Andaluz, V.H.; Carvajal, C.P.";Real-Time Digital Twin Architecture for Immersive Industrial Automation Training;2026;Industrial automation laboratories often face limitations related to restricted access to industrial equipment, safety constraints, and limited scalability for hands-on experimentation. To address these challenges, this work proposes a real-time multi-layer Digital Twin architecture integrating a physical Siemens S7-1500 PLC, an immersive Unity-based virtual environment, HMI supervision, and IoT-enabled remote monitoring within a unified communication framework. The architecture is structured into physical, digital, and integration layers, enabling modular scalability and bidirectional synchronization between the physical process and its virtual representation through Ethernet TCP/IP communication. System performance was evaluated using synchronization metrics including communication latency, jitter, deterministic timing deviation, and event synchronization accuracy. Experimental results demonstrated stable PLC–Digital Twin communication with average latencies below 15 ms and jitter below 0.5 ms, ensuring reliable real-time interaction during continuous operation. A comparative evaluation with engineering students also showed improved learning conditions, achieving high perceived usability (SUS = 86/100) and reduced cognitive workload (NASA-TLX = 34/100). These results confirm the effectiveness of the proposed architecture as a scalable platform for Industry 4.0 training environments. © 2026 by the authors.;"Accident prevention; adult; article; automation; Automation; Automation training; benchmarking; cognitive load; controlled study; device safety; digital twin; Digital twin; Digital Twin; Engineering education; Equipment safety; female; human; Human computer interaction; Immersive; Immersive environment; immersive environments; Industrial automation; Industrial equipment; industrial IoT; Industrial IoT; Industry 4.0; Interactive computer systems; laboratory automation; learning disorder; networked architecture; Networked architecture; Personnel training; Physical addresses; Real - Time system; Real time systems; Real- time; real-time systems; Remote control; remote sensing; Scalability; Synchronization; training; Usability engineering; Virtual addresses; Virtual reality";
UGRYS3CL;"Pang, Dangfeng; Cui, Shigang; Yang, Genghuang";Remote Laboratory as an Educational Tool in Robotics Experimental Course;2022;A remote lab is a technology that allows participants to efficiently conduct experimental teaching where users can connect to lab equipment from anywhere without being in a specific physical location. The COVID-19 pandemic affects all areas of human activity. As a result, students did not receive face-toface instruction, and access to the laboratory was limited or practically impossible, and access to laboratory facilities has been limited or nearly impossible. Especially in engineering education, students’ practical abilities cannot be developed comprehensively. In this paper, this paper built an online remote robotics experiment system using digital twin (DT) technology and IoT technology and adopted ADDIE (Analysis, Design, Development, Implementation, and Evaluation) teaching method. With these measures, students can design and debug robot programs at home, just like in the laboratory. This study sent questionnaires to 64 students, and 58 were returned. The results show that more than 80% of students believe that the remote labs for industrial robotics courses have improved the efficiency and quality of students’ skills training as opposed to virtual simulation and watching videos on the computer. © 2022, International Journal of Emerging Technologies in Learning. All Rights Reserved.;"Curricula; Digital twin; E - learning; E-learning; Educational tools; Engineering education; Experimental course; Experimental teaching; Experimental teachings; Human activities; Lab equipments; Laboratories; Laboratory facilities; Machine design; Physical locations; Program debugging; Remote lab; Remote laboratories; Remote labs; Robotics; Students; Teaching";
S2WI7K2S;"Park, J.; Ho, C.Y.; Li, L.K.B.";AR Tunnel: An augmented-reality digital twin for immersive learning of wind tunnel laboratories;2026;Engineering labs face constraints on time, safety, and access, making it difficult for students to develop robust procedural schemas and visualize invisible flow phenomena. We present AR Tunnel, an augmented-reality (AR) digital twin of a university wind tunnel. Its theoretical design draws on cognitive load and multimedia learning principles, along with situated learning via contextualized rehearsal. Pilot testing with students indicated strong user acceptance, identified usability issues, and guided iterative refinements to navigation, performance modes, and instructional content. In controlled tests with undergraduate and postgraduate cohorts, AR pre-lab preparation was compared with equivalent slide-based preparation. Although both groups reported similar increases in self-assessed familiarity after the hands-on lab, students who prepared with AR Tunnel achieved significantly higher scores on objective knowledge quizzes across both cohorts (p'0.05). Within the AR groups, higher engagement – measured across behavioral, emotional, and cognitive dimensions – correlated positively with quiz performance (Spearman’s ρ≈0.42–0.48, p'0.05), suggesting that active exploration mediated learning gains. AR Tunnel therefore functions as a scalable preparatory resource that complements, rather than replaces, in-person lab instruction. Future work should measure retention and transfer, disentangle gamification and scaffolding effects, and evaluate mixed-reality overlays during live-lab operation. © 2026 The Authors.;"Augmented reality; Engineering education; Immersive learning; STEM education";
79J2MH8T;"Posio, J.; Maljamäki, P.; Haavikko, M.; Tepsa, T.; Väätäjä, H.";EXPERIENCES AND LEARNING OUTCOMES OF USING VIRTUAL REALITY IN BUILDING SERVICES ENGINEERING EDUCATION;2023;Virtual Reality (VR) is a promising learning environment in vocational and higher education as it enables learning by doing. We developed a digital twin (DT) for learning the most common maintenance procedures of an air-to-water heat pump using game engine technology, targeted for students and professionals in the building services engineering industry. 22 HVAC (heating, ventilation and air conditioning) students participated in a user study to evaluate their experience with the DT, their usage preferences, and learning outcomes. Results of an online post-test questionnaire show that participants found the use of the DT easy and useful for learning maintenance procedures, regardless of their previous experience with VR devices or video gaming. More than half of the participants reported preferring to use the DT before practicing with the physical device. Learning outcomes measured with eight questions indicate that most of the students learned the tasks and safety issues correctly and in correct order (72-95% answered correctly). However, the questions measuring the learning related to adjusting the pressure was challenging for almost all students. The functional and task correspondence as well as the visual similarity of the digital twin to the real-world context is important for learning outcomes. The reported perceived usefulness by students for using VR in learning the maintenance procedures was related to realism of working with the digital twin, illustrating the maintenance procedures and tasks, as well as safety issues in the learning phase. The transfer of learning to real maintenance situations could be tested on the physical device. © 2023 SEFI 2023 - 51st Annual Conference of the European Society for Engineering Education: Engineering Education for Sustainability, Proceedings. All Rights Reserved.;"Air conditioning; Building services; Computer aided instruction; continuing education; Continuing education; E-learning; Engineering education; In-buildings; learning environment; Learning environments; Learning outcome; maintenance; Maintenance; Maintenance procedures; Physical devices; Safety engineering; Safety issues; Services engineering; Students; Sustainable development; virtual reality; Virtual reality; vocational education; Vocational education";
PG2CBLTM;"Promyoo, Rapeepan; Alai, Shashank; El-Mounayri, Hazim";Innovative digital manufacturing curriculum for industry 4.0;2019;"Manufacturing companies across all major industries are facing serious challenges trying to competitively design and manage modern products, which are becoming increasingly complex multi-domain systems or ""systems of systems"". Model-based systems driven product development (or SDPD, for Systems Driven Product Development) has been proposed as a solution based on driving the product lifecycle from the systems requirements and tracing back performance to stakeholders' needs through a RFLP (Requirement, Functional, Logical, Physical) traceability process. The SDPD framework integrates system behavioral modeling with downstream product design and manufacturing process practices to support the verification/validation of the systems behavior as products progress through all phases of the lifecycle, as well as the optimization of trade-offs decisions by maintaining the cross-product digital twin and thread for global decision optimization in an efficient and effective way. We have developed an innovative digital manufacturing curriculum (designed around the SDPD paradigm) that is based on the digitalization of the SE (Systems Engineering) process through the integration of modelling and simulation continuum, in the form of Model-based Systems Engineering (MBSE), with Product lifecycle management (PLM). At the core of this curriculum is a shift of focus from theory to implementation and practice, through an applied synthesis of engineering fundamentals and systems engineering, that is driven by a state-of-the-art digital innovation platform for product (or system) development consisting of integrated software (digital) tools spanning the complete lifecycle. The curriculum consists of three key components, namely, modelling and simulation continuum, traceability, and digital thread. The curriculum provides a foundation for implementing the digital twin and supports the training of the next generation of engineers for Industry 4.0. The digital manufacturing (or SDPD) framework is applied in the design and optimization of an electric skateboard. The implementation demonstrates: 1) The benefits of digitalization/model-based engineering when developing complex multi-domain products or systems; 2) The ability of students to effectively complete a real-life modern product development within the time line of one semester; 3) The provision of MBSE curriculum for Engineering Education 4.0, characterized by key, integrated skills for the digital enterprise and Industry 4.0. © 2019 The Authors. Published by Elsevier B.V.";"Curricula; Design and optimization; Digital manufacturing; Digital thread; Digital twin; Economic and social effects; Education computing; Engineering education; Engineering fundamentals; Industrial research; Industry 4.0; Life cycle; Light electric vehicles; Model-based systems engineering (MBSE); Modelling and simulations; Personnel training; Product design; Product development; Product life cycle management; Real time systems; SDPD; Students; System of systems";
YZHXUBN7;"Riess, C.; Walter, M.S.J.; Tyroller, M.; Nierlich, R.";A DIGITAL LEARNING ENVIRONMENT TWIN OF A LAB ON PROTOTYPING TO GIVE ENGINEERING STUDENTS DIGITAL ACCESS 24/7;2023;Students do not always enjoy an in-depth practical learning experience with adequate hands-on activities during their academic education. In many fields, traditional laboratories are common learning spaces that are, however, not accessible 24/7 and the students' task is mostly pre-defined, resulting in a short and very “passive” active learning. To overcome this limitation and to provide a broader availability and to foster individual learning experience, we transformed a lab from this analog world into a digital learning and teaching environment twin. The laboratory on product design with an extensive machine park (3D-printers, CNC-carving machines, laser cutter, hand tools, etc.) is digitized and finally linked with the real-world lab. All student activities arising in the lab are transferred to the digital environment and accessible 24/7. This digitalization is implemented in Moodle incorporating mostly open-source and browser-based software to control the various machines. This results in a digital copy of the lab, its equipment, that follows the underlying product development processes and includes feedback loops and assessment levels for the individual progress of students - the “digital learning environment twin”. In this paper, we illustrate the methodological approach on the established digital learning environment twin of the lab. Furthermore, we detail the transfer of analog manufacturing process to the digital world and their combination to provide a continuous digital workflow. The paper closes with an analysis of feedback (by both students and lecturers) as well as on the usability of the new digital twin. © 2023 SEFI 2023 - 51st Annual Conference of the European Society for Engineering Education: Engineering Education for Sustainability, Proceedings. All Rights Reserved.;"3D printing; Academic education; Active Learning; Digital access; Digital learning environment; Digitalisation; Digitalization; E-learning; Engineering education; Feedback; Hands-on activities; Individual learning; Laboratories; laboratory; Learning experiences; manufacturing; Open source software; Open systems; open-source; Open-source; Passive/active; product design; Product design; Students; Sustainable development";
C73RZ7X8;"Rigó, Ladislav; Fabianová, Jana; Čabaníková, Lucia; Palinský, Ján";Digital Twin of a Material Handling System Based on a Physical Construction-Kit Model for Educational Applications;2026;Digital twin (DT) technology is a key element of Industry 4.0. Despite its rapid development, current research is mainly focused on industrial optimisation and machine-level monitoring. However, its implementation in the educational process lags significantly behind practice. Moreover, existing DT implementations in education often emphasise visualisation or simulation, while neglecting synchronisation and verification of functional equivalence between the physical and virtual systems. This study presents the design, development and experimental verification of a digital twin of a laboratory material handling system. The virtual model created in Tecnomatix Plant Simulation is connected to the physical system controlled by a Siemens PLC SIMATIC S7-1200 and equipped with industrial sensors and an HMI interface. Real-time bidirectional communication is established via the OPC UA protocol using KEPServerEX, ensuring synchronisation between the physical and virtual systems. Experiments confirmed the functional synchronisation of both systems. Additionally, the study presents that DT technology can be adapted for educational purposes and implemented in engineering education. © 2026 by the authors.;"construction kit; digital twins; education; Tecnomatix Plant Simulation";
YXRMLV7A;S, HARINI;A Study On Impact Of Remote, Twin-Based Labs On Student Performance And Engagement;2026;Digital Twin-based laboratories, which are virtual, cloud-connected replicas of physical systems, have become more popular as a result of the growth of remote learning and digital transformation in education. They provide a fresh approach to providing hands-on learning opportunities in engineering education. With an emphasis on computer engineering, specifically in the areas of embedded systems, cloud platforms, and smart networks, this study investigates the effects of remote Digital Twin laboratories on student performance, engagement, and concept mastering. Students learn using physical microcontroller kits (such as Arduino and ARM) in traditional embedded systems education. Students can now engage with cloud-hosted virtual versions of embedded systems called Digital Twins, which allow them to test control logic in real time, view sensor outputs, and replicate microcontroller code. With features like real-time data synchronisation, multi-user collaboration, and scalable simulations, these cloud-connected labs—powered by platforms like AWS IoT, Microsoft Azure, or Google Cloud IoT Core—assist students in comprehending system design and implementation in distributed environments. Additionally, via the use of examples such as smart home system simulations, the integration of smart networks enables students to have practical experience with low-latency data streaming, IoT protocols (MQTT, CoAP, REST), and network optimisation. The study assesses the impact of these virtual labs on learning outcomes in comparison to conventional setups using a mixed-method approach that incorporates engagement measurements, student questionnaires, and performance analytics. According to the findings, laboratories based on digital twins greatly improve accessibility, encourage remote and active learning, and get students ready for workplaces that are cloud-native and driven by the Internet of Things. The results back up the use of digital twin systems as a scalable and successful approach for teaching engineering in the next generation, meeting the needs of smart learning ecosystems and Industry 4.0.;;
76777Q2X;"Sakkas, Konstantinos; Ntagka, Niki Eleni; Spyridakis, Michail; Miltiadous, Andreas; Glavas, Euripidis; Tzallas, Alexandros T.; Giannakeas, Nikolaos";Multiplayer Virtual Labs for Electronic Circuit Design: A Digital Twin-Based Learning Approach;2025;The rapid development of digital technologies is opening up new avenues for transforming education, particularly in fields that require practical training, such as electronic circuit design. In this context, this paper presents the development of a multiplayer virtual learning platform that makes use of digital twins technology to offer a realistic, collaborative experience in a simulated environment. Users can interact in real time through synchronized avatars, voice communication, and multiple viewing angles, simulating a physical classroom. Evaluation of the platform with undergraduate students showed positive results in terms of usability, collaboration, and learning effectiveness. Despite the limitations of the sample, the findings reinforce the prospect of virtual laboratories as a modern tool in technical education. © 2025 by the authors.;"circuit design; Circuit designs; collaborative education; Collaborative learning; Computer aided instruction; Computer circuits; Digital circuits; Digital twin; digital twins; E-learning; Education computing; Educational technology; Electronic circuit design; electronic circuits; Electronics circuits; Engineering education; gamification; Integrated circuit manufacture; interactive learning; Laboratories; Learning systems; multiplayer learning; Multiplayers; Personnel training; Students; Teaching; Timing circuits; virtual classroom; virtual laboratories; Virtual reality; voice communication";
9T5MJ96J;"Shehadeh, Ali; Alshboul, Odey; Abuaddous, Musab; Nimer, Hamsa F.; Otoom, Mwaffaq";Emerging WEFE technologies in engineering education: Integration of optimization, explainable AI, digital twins, and virtual reality;2026;This study presents an integrated Water-Energy-Food-Ecosystem (WEFE) engineering education framework that combines risk-aware optimization, machine learning surrogates, explainable artificial intelligence (XAI), digital twin, and virtual reality (VR). A synthetic WEFE scenario library of 10,200 operating conditions and 20,000 intervention policies was generated to support solver-based labeling, XAI training, and immersive VR labs without using real learner data. Benchmark experiments show that the optimization core reduces aggregate water and food deficits by 25–45% while lowering WEFE loss tail risk (CVaR) by 15–30% across baseline, stress, and extreme regimes. Surrogate policies achieve 86–92% fidelity to the optimizer, with objective-performance gaps below 5%, enabling real-time VR interaction at frame rates above 60 fps for more than 500 concurrent “what-if” evaluations per session. The framework is instantiated across 6 program streams at the Hijjawi Faculty for Engineering Technology, with 12–16 contact hours per course allocated to WEFE-XR labs aligned with ABET-related outcomes in systems design, sustainability, data-driven decision making, and ethical responsibility. Analytics from more than 1000 synthetic scenario playbacks indicate consistent selection of risk-aware strategies, with simulated policy trajectories showing, on average, 18–25% lower tail risk than naive baselines. By quantitatively evaluating the technical performance of each layer, the study shows that integrated WEFE technologies can be embedded in engineering curricula as a reproducible and measurable instructional infrastructure rather than as a standalone enrichment tool. © 2026 The Authors;"Curricula; Digital libraries; Digital twins; E-learning; Ecosystem engineering; Engineering education; Explainable AI (XAI); Innovative technologies; Innovative technology; Learning systems; Machine-learning; Optimisation machine; Optimisations; Risk aware; Risk management; Risk perception; Sustainable development; Teaching; Virtual reality; Virtual reality (VR); Water energy; Water-energy-food-ecosystem nexus; WEFE nexus";
PI838F5U;"Speicher, Terrance; DeFranco, Joanna; Stricker, Charles; Kumara, Soundar; Bilén, Sven";Digital twin technology for engineering education: An experiential learning case study;2026;The evolving landscape of modern manufacturing demands a workforce equipped with both theoretical knowledge and practical hands-on skills. This paper explores experiential engineering education through a case study of undergraduate interns integrated within a small manufacturer to extend classroom learning through Digital Twin (DT) technologies and Internet of Things (IoT) data collection. Interns participated in data collection, system modeling, and decision-making tasks, enabling comparison between traditional and smart manufacturing environments. Preliminary results indicate that exposure to DT and IoT frameworks improved students’ understanding of automation hierarchies, strengthened systems thinking, and enhanced data-driven problem-solving skills. The study evaluated intern performance and identified benefits for both students and employers. While limitations related to scope and assessment are acknowledged, the initial findings suggest that DT–enabled internships provide a valuable pathway for aligning engineering curricula with industry needs and preparing graduates for the demands of modern manufacturing environments. © The Author(s) 2026. This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 4.0 License (https://creativecommons.org/licenses/by-nc/4.0/) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access page (https://us.sagepub.com/en-us/nam/open-access-at-sage).;"automation pyramid; digital twins; engineering education; experiential learning; IoT education; smart manufacturing";
